hr,red,datetime
3104,1543,2023-10-31 10:30:46.013804
3104,1543,2023-10-31 10:30:46.084672
3104,1543,2023-10-31 10:30:46.154296
3104,1543,2023-10-31 10:30:46.224432
3103,1543,2023-10-31 10:30:46.304989
3103,1543,2023-10-31 10:30:46.375321
3107,1548,2023-10-31 10:30:46.445537
3106,1548,2023-10-31 10:30:46.516088
3106,1547,2023-10-31 10:30:46.596329
3105,1547,2023-10-31 10:30:46.666561
3105,1547,2023-10-31 10:30:46.746729
3104,1546,2023-10-31 10:30:46.817303
3103,1546,2023-10-31 10:30:46.887651
3102,1545,2023-10-31 10:30:46.977782
3101,1544,2023-10-31 10:30:47.068343
3101,1544,2023-10-31 10:30:47.148612
3100,1544,2023-10-31 10:30:47.238831
3099,1544,2023-10-31 10:30:47.319176
3099,1545,2023-10-31 10:30:47.409544
3101,1546,2023-10-31 10:30:47.490233
3102,1546,2023-10-31 10:30:47.570064
3102,1547,2023-10-31 10:30:47.660595
3101,1547,2023-10-31 10:30:47.760799
3101,1547,2023-10-31 10:30:47.850781
3102,1547,2023-10-31 10:30:47.941543
3101,1547,2023-10-31 10:30:48.031644
3109,1554,2023-10-31 10:30:48.127686
3109,1554,2023-10-31 10:30:48.221880
3108,1553,2023-10-31 10:30:48.312467
3109,1554,2023-10-31 10:30:48.402716
3109,1554,2023-10-31 10:30:48.493062
3108,1554,2023-10-31 10:30:48.583571
3107,1553,2023-10-31 10:30:48.673821
3106,1552,2023-10-31 10:30:48.774062
3105,1551,2023-10-31 10:30:48.864211
3111,1557,2023-10-31 10:30:48.964771
3112,1558,2023-10-31 10:30:49.065033
3112,1558,2023-10-31 10:30:49.155856
3112,1558,2023-10-31 10:30:49.245832
3112,1558,2023-10-31 10:30:49.346089
3112,1558,2023-10-31 10:30:49.446367
3112,1558,2023-10-31 10:30:49.536536
