hr,red,datetime
3195,2010,2023-11-01 14:39:45.437716
3195,2010,2023-11-01 14:39:45.517855
3195,2010,2023-11-01 14:39:45.598424
3195,2010,2023-11-01 14:39:45.668529
3195,2010,2023-11-01 14:39:45.748921
3195,2010,2023-11-01 14:39:45.819504
3198,2013,2023-11-01 14:39:45.907458
3199,2012,2023-11-01 14:39:45.979758
3199,2013,2023-11-01 14:39:46.060142
3199,2013,2023-11-01 14:39:46.140691
3199,2013,2023-11-01 14:39:46.221347
3199,2013,2023-11-01 14:39:46.301220
3199,2013,2023-11-01 14:39:46.382544
3199,2013,2023-11-01 14:39:46.452033
3199,2013,2023-11-01 14:39:46.522284
3199,2013,2023-11-01 14:39:46.592195
3199,2013,2023-11-01 14:39:46.672979
3199,2013,2023-11-01 14:39:46.744081
3202,2014,2023-11-01 14:39:46.833697
3201,2014,2023-11-01 14:39:46.903745
3201,2014,2023-11-01 14:39:46.995592
3201,2014,2023-11-01 14:39:47.084632
3201,2014,2023-11-01 14:39:47.174738
3201,2015,2023-11-01 14:39:47.265365
3201,2014,2023-11-01 14:39:47.345649
3201,2014,2023-11-01 14:39:47.435783
3201,2014,2023-11-01 14:39:47.516507
3202,2015,2023-11-01 14:39:47.614138
3202,2015,2023-11-01 14:39:47.716863
3202,2015,2023-11-01 14:39:47.796960
3203,2015,2023-11-01 14:39:47.877619
3203,2015,2023-11-01 14:39:47.977673
3202,2015,2023-11-01 14:39:48.067670
3202,2016,2023-11-01 14:39:48.158428
3202,2015,2023-11-01 14:39:48.268547
3201,2015,2023-11-01 14:39:48.358694
3204,2016,2023-11-01 14:39:48.449291
3205,2017,2023-11-01 14:39:48.539528
3205,2017,2023-11-01 14:39:48.630448
3205,2017,2023-11-01 14:39:48.719928
3205,2017,2023-11-01 14:39:48.810476
3205,2017,2023-11-01 14:39:48.900812
3205,2017,2023-11-01 14:39:48.991023
3205,2017,2023-11-01 14:39:49.081557
